DATE,ACMY01,ACMY02,ACMY03,ACMY04,ACMY05,ACMY06,ACMY07,ACMY08,ACMY09,ACMY10,ACMTP01,ACMTP02,ACMTP03,ACMTP04,ACMTP05,ACMTP06,ACMTP07,ACMTP08,ACMTP09,ACMTP10,ACMRNY01,ACMRNY02,ACMRNY03,ACMRNY04,ACMRNY05,ACMRNY06,ACMRNY07,ACMRNY08,ACMRNY09,ACMRNY10
31-Aug-1973,8.292563508,7.619310283,7.291541935,7.126088938,7.041856309,7.000644101,6.983180049,6.979005516,6.982021982,6.988434681,-0.139284106,-0.177060824,-0.10699039,0.014041449,0.155075184,0.301324273,0.445739474,0.58485261,0.716877949,0.840853048,8.431847614,7.796371107,7.398532325,7.112047489,6.886781125,6.699319829,6.537440576,6.394152905,6.265144034,6.147581633
28-Sep-1973,7.271978548,6.866893707,6.670417375,6.591884818,6.577682912,6.597416047,6.634043468,6.677939572,6.723571775,6.767692495,0.101529829,0.162668181,0.256099001,0.382781052,0.528270362,0.680454917,0.831610455,0.977271056,1.114984251,1.243465226,7.170448718,6.704225526,6.414318374,6.209103766,6.04941255,5.91696113,5.802433013,5.700668516,5.608587524,5.524227269
31-Oct-1973,7.004910357,6.745866047,6.680067563,6.663095141,6.656257321,6.650720577,6.645286596,6.64012934,6.63529029,6.630489838,-0.150043649,-0.080231632,0.074399376,0.23266521,0.374664021,0.499976118,0.612039603,0.713898712,0.807507733,0.893930295,7.154954006,6.826097679,6.605668187,6.430429931,6.2815933,6.150744459,6.033246993,5.926230628,5.827782557,5.736559543
30-Nov-1973,7.220844631,6.795604846,6.672061276,6.627041699,6.600685525,6.578499098,6.55795865,6.539013661,6.521684217,6.50565793,-0.360962471,-0.338691733,-0.185734947,-0.021192661,0.125179897,0.251825785,0.363044171,0.462848797,0.553884507,0.637636004,7.581807102,7.134296579,6.857796224,6.64823436,6.475505629,6.326673313,6.194914479,6.076164864,5.96779971,5.868021926
31-Dec-1973,7.196449092,6.783778532,6.679726453,6.665902689,6.676047635,6.691116847,6.706142321,6.719971083,6.732265414,6.742737306,-0.20717457,-0.152865049,0.024302611,0.21531761,0.389839767,0.544423825,0.682006229,0.80589641,0.918495168,1.021311161,7.403623662,6.936643581,6.655423843,6.450585079,6.286207868,6.146693022,6.024136092,5.914074673,5.813770247,5.721426145
31-Jan-1974,6.986595228,6.72931819,6.717888373,6.759032436,6.802160686,6.837350821,6.864867727,6.886575712,6.903902803,6.917614603,-0.132141314,-0.010054023,0.210327497,0.425841806,0.613011354,0.773275106,0.912597949,1.03606845,1.147109149,1.247809418,7.118736542,6.739372213,6.507560876,6.333190631,6.189149332,6.064075715,5.952269778,5.850507263,5.756793654,5.669805185
28-Feb-1974,7.014919725,6.802187491,6.806066904,6.839861136,6.864195831,6.875969799,6.879090483,6.87723047,6.872631886,6.866352647,-0.223347292,-0.094532524,0.124998357,0.330004238,0.50108544,0.643114061,0.764164078,0.870435137,0.965845247,1.052632822,7.238267017,6.896720014,6.681068547,6.509856899,6.363110391,6.232855738,6.114926406,6.006795332,5.906786639,5.813719826
29-Mar-1974,8.168810155,7.721818528,7.560420965,7.488009215,7.445420469,7.414824597,7.390696775,7.370940738,7.354305667,7.339721881,-0.193496568,-0.131111269,0.036012162,0.215023574,0.380451385,0.52956671,0.664873651,0.789046751,0.903906597,1.010485205,8.362306724,7.852929797,7.524408803,7.272985641,7.064969084,6.885257887,6.725823124,6.581893986,6.45039907,6.329236676
30-Apr-1974,8.777155754,8.313181856,8.0831918,7.952961348,7.870910635,7.815394438,7.77613318,7.747450235,7.725727898,7.708403809,-0.037120774,0.017909161,0.144182355,0.29181861,0.441233382,0.586177914,0.724867799,0.856790052,0.981703068,1.099380692,8.814276528,8.295272695,7.939009445,7.661142738,7.429677253,7.229216524,7.051265381,6.890660184,6.74402483,6.609023118
31-May-1974,8.451274261,8.071182503,7.902756026,7.814042223,7.759579777,7.722619821,7.696144534,7.676530819,7.661437595,7.649101877,-0.025234575,0.061959282,0.214587746,0.378475575,0.536150689,0.68411974,0.822660871,0.952595883,1.074501205,1.188641722,8.476508837,8.009223221,7.68816828,7.435566648,7.223429088,7.038500081,6.873483663,6.723934936,6.58693639,6.460460155
28-Jun-1974,8.538594604,8.302079833,8.136128506,8.017156686,7.930102317,7.865352468,7.81648833,7.778970838,7.749425795,7.725254673,0.134371896,0.235399172,0.34434108,0.460463542,0.579826697,0.699565636,0.817750744,0.932985336,1.04417374,1.150418004,8.404222707,8.066680661,7.791787426,7.556693144,7.350275619,7.165786832,6.998737586,6.845985501,6.705252055,6.574836669
31-Jul-1974,8.626362876,8.519649869,8.419033258,8.306272574,8.188563075,8.074327732,7.968526163,7.873041186,7.787831421,7.711847183,0.001710575,0.087509077,0.206835077,0.314942337,0.407064428,0.488291054,0.56359379,0.635952125,0.706647438,0.775881684,8.624652302,8.432140793,8.212198181,7.991330238,7.781498647,7.586036678,7.404932374,7.237089061,7.081183983,6.9359655
30-Aug-1974,9.40761687,8.8040673,8.509398352,8.351154452,8.25703484,8.196533311,8.155548792,8.126680724,8.105492185,8.089013164,0.00454518,0.020575727,0.147122983,0.310375195,0.479654739,0.644688453,0.802359127,0.951795453,1.092740531,1.225066221,9.40307169,8.783491572,8.362275369,8.040779257,7.777380102,7.551844858,7.353189665,7.174885272,7.012751653,6.863946943
30-Sep-1974,8.034001131,7.97673283,7.920503636,7.880855005,7.855480692,7.840593308,7.832972543,7.830083112,7.82992775,7.830913914,0.326139124,0.501303849,0.655244327,0.802505499,0.945145356,1.082984042,1.215470609,1.342039714,1.462171298,1.575404129,7.707862007,7.475428981,7.26525931,7.078349505,6.910335336,6.757609266,6.617501933,6.488043398,6.367756452,6.255509785
31-Oct-1974,7.733431778,7.762101972,7.783632802,7.772872243,7.738974239,7.69384546,7.645555193,7.598420205,7.554246672,7.513389511,0.076621579,0.236384118,0.415734842,0.569252368,0.694980782,0.80092829,0.894323857,0.979776259,1.059739013,1.135274089,7.6568102,7.525717854,7.36789796,7.203619875,7.043993457,6.892917171,6.751231336,6.618643946,6.494507659,6.378115422
29-Nov-1974,7.397167742,7.397900429,7.395446198,7.386154712,7.37332956,7.360107181,7.348172855,7.338012215,7.329375991,7.321642305,0.17730977,0.346076959,0.506373333,0.650828901,0.781043248,0.900410439,1.011541932,1.115947051,1.214305222,1.306785017,7.219857972,7.051823471,6.889072865,6.735325812,6.592286312,6.459696742,6.336630922,6.222065164,6.115070769,6.014857287
31-Dec-1974,7.118588767,7.157000293,7.166004608,7.163389772,7.160019393,7.159161802,7.161116273,7.165161147,7.170286049,7.175466596,0.161937736,0.375129013,0.535225785,0.672262027,0.798241298,0.917323829,1.030807795,1.138912685,1.241440063,1.338042708,6.95665103,6.781871279,6.630778824,6.491127745,6.361778094,6.241837973,6.130308478,6.026248462,5.928845986,5.837423889
31-Jan-1975,6.248088247,6.657061564,6.90031262,7.043013146,7.128959861,7.183169999,7.219382343,7.244963769,7.26375311,7.27765621,0.326684639,0.662983121,0.917103205,1.109441839,1.261444473,1.388003174,1.498169176,1.597057822,1.687393302,1.770524362,5.921403608,5.994078443,5.983209415,5.933571308,5.867515388,5.795166825,5.721213167,5.647905946,5.576359809,5.507131848
28-Feb-1975,5.921371209,6.268166154,6.578555766,6.797172134,6.941904507,7.037234258,7.101350838,7.145826022,7.177543658,7.200441428,0.156120101,0.501889773,0.834758194,1.098739128,1.300387471,1.457657926,1.585349703,1.693248328,1.787265721,1.870797734,5.765251108,5.766276381,5.743797571,5.698433007,5.641517036,5.579576332,5.516001135,5.452577694,5.390277937,5.329643694
31-Mar-1975,6.246483597,6.744849453,7.021313237,7.17891443,7.273425283,7.33373943,7.374871588,7.404631732,7.427037209,7.444088046,0.42500332,0.797741902,1.061083092,1.255289742,1.408072962,1.535808204,1.647660637,1.748564421,1.841059937,1.926366749,5.821480277,5.94710755,5.960230145,5.923624688,5.865352321,5.797931226,5.727210952,5.65606731,5.585977272,5.517721296
30-Apr-1975,6.762193811,7.408873651,7.657925352,7.768096347,7.8290857,7.871723653,7.906547159,7.937008791,7.964051422,7.987728719,0.770609417,1.202344573,1.419339781,1.565459371,1.690485124,1.808820859,1.923583898,2.034645629,2.141134043,2.242155935,5.991584394,6.206529078,6.238585571,6.202636976,6.138600576,6.062902793,5.982963262,5.902363162,5.822917379,5.745572784
30-May-1975,6.094633414,6.773048341,7.12904585,7.329710631,7.451849135,7.532158076,7.588854839,7.631239979,7.664131533,7.69002143,0.611733165,1.05160732,1.339329329,1.543663481,1.70215402,1.834217499,1.949857248,2.054193927,2.149790289,2.237864056,5.482900249,5.721441021,5.78971652,5.786047149,5.749695114,5.697940578,5.638997591,5.577046053,5.514341245,5.452157373
30-Jun-1975,6.741725175,7.130686031,7.347250466,7.467593166,7.535240171,7.574302819,7.597803903,7.612590686,7.622120322,7.628010899,0.398596243,0.725556774,0.975270796,1.16718791,1.321017566,1.450703301,1.56477938,1.668059269,1.763076306,1.851050015,6.343128932,6.405129256,6.37197967,6.300405256,6.214222605,6.123599518,6.033024524,5.944531417,5.859044016,5.776960883
31-Jul-1975,7.166391053,7.570078429,7.721812175,7.771855259,7.780541604,7.773061626,7.760074659,7.745927238,7.732122498,7.718868055,0.471961293,0.770956692,0.958913108,1.095751157,1.208860672,1.310270573,1.405158889,1.495566842,1.582067307,1.664554591,6.69442976,6.799121737,6.762899067,6.676104102,6.571680932,6.462791053,6.354915769,6.250360396,6.150055191,6.054313465
29-Aug-1975,7.3277197,7.678351779,7.819599137,7.876726077,7.899242701,7.907577265,7.910296503,7.910865978,7.910469379,7.909256158,0.488960449,0.802433228,1.009622478,1.167854451,1.30230752,1.423843061,1.537142252,1.644114205,1.745382566,1.840975774,6.83875925,6.875918551,6.809976659,6.708871626,6.596935181,6.483734204,6.373154251,6.266751773,6.165086814,6.068280384
30-Sep-1975,7.526235704,7.946892639,8.106313987,8.163633501,8.18037554,8.181300943,8.176542754,8.170111085,8.163347974,8.156413819,0.559377725,0.901753617,1.114737053,1.271557897,1.403163321,1.52219085,1.63374481,1.739734667,1.840671326,1.936455482,6.966857979,7.045139022,6.991576934,6.892075604,6.777212219,6.659110093,6.542797944,6.430376418,6.322676648,6.219958337
31-Oct-1975,6.341020155,6.916665686,7.240913799,7.429706213,7.545247088,7.620227537,7.671936616,7.709563043,7.737977671,7.759723442,0.512010567,0.933287494,1.230651881,1.448739611,1.618695834,1.75927862,1.881159644,1.990197409,2.089500766,2.180646132,5.829009587,5.983378192,6.010261917,5.980966602,5.926551253,5.860948917,5.790776972,5.719365634,5.648476905,5.57907731
28-Nov-1975,6.564484542,7.137180509,7.438365232,7.610132783,7.716487549,7.787902515,7.83946907,7.878849708,7.909968376,7.934811225,0.606145439,1.025792366,1.30979219,1.519404149,1.68729247,1.830369797,1.95739952,2.072901131,2.179158499,2.277274148,5.958339102,6.111388143,6.128573043,6.090728634,6.029195078,5.957532719,5.882069551,5.805948577,5.730809877,5.657537078
31-Dec-1975,6.112072209,6.688667029,7.026570508,7.234000892,7.368534817,7.461152177,7.528659076,7.580230866,7.62089026,7.653377699,0.53862737,0.956563568,1.259221124,1.485248327,1.663047687,1.810470976,1.937987762,2.051506871,2.154268877,2.247998899,5.573444839,5.732103461,5.767349384,5.748752565,5.70548713,5.650681202,5.590671313,5.528723995,5.466621383,5.4053788
30-Jan-1976,5.565942808,6.389262399,6.871843444,7.15981002,7.338247728,7.454115725,7.53321283,7.589773366,7.631692861,7.663362755,0.577274297,1.089344764,1.44691585,1.697378933,1.881034135,2.02406031,2.141977109,2.243575713,2.333684055,2.414872531,4.988668512,5.299917635,5.424927594,5.462431086,5.457213593,5.430055416,5.391235721,5.346197653,5.298008806,5.248490224
27-Feb-1976,6.079880958,6.731000989,7.055159774,7.232122581,7.338521912,7.408801552,7.459207081,7.497674736,7.528146498,7.552565323,0.61494654,1.027209078,1.286681764,1.470082397,1.61459595,1.737624985,1.847423278,1.947911795,2.040894305,2.127122341,5.464934418,5.70379191,5.768478011,5.762040184,5.723925962,5.671176567,5.611783804,5.549762941,5.487252193,5.425442982
31-Mar-1976,6.004261526,6.626424727,6.957307914,7.14856491,7.268665708,7.35034553,7.409922902,7.45577057,7.49224906,7.5216277,0.587236735,0.995888011,1.26922535,1.467659225,1.624146654,1.755903343,1.871888368,1.976731824,2.072774375,2.161143307,5.417024791,5.630536716,5.688082564,5.680905685,5.644519054,5.594442187,5.538034534,5.479038746,5.419474685,5.360484393
30-Apr-1976,5.9675359,6.576588726,6.911777087,7.110059465,7.236291651,7.322689073,7.385793033,7.434289646,7.472793355,7.503754486,0.564996319,0.973435862,1.254434119,1.460334354,1.622329539,1.757781283,1.876138894,1.982459024,2.079384766,2.168244402,5.402539581,5.603152864,5.657342969,5.649725112,5.613962111,5.564907789,5.509654139,5.451830622,5.393408589,5.335510084
28-May-1976,6.678577839,7.197963317,7.427450167,7.540901486,7.604808596,7.646085959,7.67610978,7.699787361,7.719182895,7.735059942,0.606794353,0.972575769,1.196531691,1.359560672,1.495082947,1.616397193,1.728811164,1.834372587,1.933747365,2.027007382,6.071783487,6.225387548,6.230918476,6.181340814,6.109725649,6.029688766,5.947298617,5.865414774,5.78543553,5.70805256
30-Jun-1976,6.373188708,6.878149335,7.159953131,7.32791754,7.435274396,7.508977354,7.56300089,7.604681673,7.637872945,7.664567843,0.522875543,0.908436489,1.183239037,1.390676215,1.557527095,1.699178388,1.824187702,1.937198737,2.040659909,2.13580847,5.850313166,5.969712846,5.976714094,5.937241325,5.877747301,5.809798965,5.738813188,5.667482936,5.597213036,5.528759373
30-Jul-1976,6.094739772,6.663076272,7.002230163,7.214087159,7.353816154,7.451514086,7.523686563,7.579433167,7.623786957,7.659529645,0.539392902,0.959582561,1.266688116,1.497557298,1.679873621,1.831282744,1.962236477,2.078688416,2.183940464,2.279779225,5.55534687,5.703493711,5.735542046,5.716529862,5.673942532,5.620231342,5.561450086,5.50074475,5.439846493,5.379750419
31-Aug-1976,5.905927408,6.435808506,6.78274515,7.013704452,7.173309566,7.288851817,7.376399595,7.445271219,7.500847027,7.546235414,0.496413224,0.913847862,1.23597924,1.483606949,1.679958498,1.842188478,1.981251313,2.103709144,2.213368372,2.312397661,5.409514184,5.521960644,5.546765911,5.530097503,5.493351068,5.44666334,5.395148281,5.341562075,5.287478655,5.233837754
30-Sep-1976,5.785073325,6.24327696,6.578532348,6.821192984,7.000905425,7.138687159,7.24798082,7.337063182,7.410977993,7.472811996,0.47417734,0.887650503,1.220720921,1.485130863,1.699424101,1.878697035,2.033105903,2.168997257,2.290224268,2.399112774,5.310895985,5.355626457,5.357811427,5.336062121,5.301481324,5.259990124,5.214874917,5.168065926,5.120753725,5.073699222
29-Oct-1976,5.522555412,5.984061322,6.333188791,6.593264374,6.790771612,6.945369035,7.06999,7.172797256,7.25889742,7.331511804,0.477393507,0.89514038,1.233475932,1.503767504,1.723865699,1.908393566,2.067280675,2.206813084,2.330876475,2.441874004,5.045161905,5.088920942,5.099712859,5.08949687,5.066905913,5.03697547,5.002709325,4.965984172,4.928020946,4.8896378
30-Nov-1976,5.009385784,5.36129855,5.666954842,5.937731578,6.177879997,6.390321062,6.577786227,6.742849744,6.887832802,7.014759716,0.569089005,0.988281549,1.312248179,1.586686798,1.828426216,2.044432022,2.238345084,2.412564457,2.56891931,2.708905071,4.440296779,4.373017001,4.354706663,4.35104478,4.349453781,4.34588904,4.339441143,4.330285287,4.318913492,4.305854645
31-Dec-1976,4.909788745,5.351047058,5.710621676,5.983633918,6.190637254,6.351190941,6.479236179,6.583862203,6.670825199,6.743761777,0.361350929,0.735004587,1.058710297,1.319116679,1.527941012,1.699343811,1.843999688,1.968936422,2.078552105,2.175557225,4.548437816,4.61604247,4.651911379,4.664517239,4.662696242,4.651847129,4.635236491,4.614925781,4.592273094,4.568204551
31-Jan-1977,5.63412314,6.161602761,6.502515084,6.727225791,6.881271262,6.992087507,7.075672229,7.141229287,7.19403003,7.237090519,0.457210537,0.847084263,1.147915626,1.378111546,1.559699281,1.70911504,1.836861159,1.949202269,2.049738803,2.140489313,5.176912604,5.314518498,5.354599458,5.349114246,5.321571981,5.282972467,5.238811069,5.192027018,5.144291226,5.096601206
28-Feb-1977,5.507958072,6.086343171,6.469740272,6.727339223,6.906621116,7.037062967,7.136210799,7.214351086,7.277501515,7.329198904,0.494299925,0.919267371,1.247894855,1.498583977,1.69508075,1.855469365,1.991447755,2.110082672,2.215506032,2.310094253,5.013658147,5.1670758,5.221845417,5.228755246,5.211540366,5.181593602,5.144763043,5.104268413,5.061995484,5.01910465
31-Mar-1977,5.404353951,5.98522937,6.393976991,6.67631588,6.875186137,7.020372424,7.130591319,7.217172275,7.286894474,7.343819783,0.473565777,0.912635001,1.265157347,1.536119755,1.747178379,1.917453967,2.060021891,2.183023522,2.291326001,2.387788836,4.930788174,5.072594369,5.128819643,5.140196125,5.128007758,5.102918457,5.070569429,5.034148753,4.995568474,4.956030948
29-Apr-1977,5.48456064,6.041280578,6.426912487,6.694509073,6.885678524,7.027776562,7.137632919,7.225353369,7.296978234,7.356139403,0.492867948,0.924354457,1.264431927,1.527248275,1.734940576,1.905169841,2.049631043,2.175519259,2.287124004,2.386974049,4.991692691,5.11692612,5.162480561,5.167260798,5.150737948,5.12260672,5.088001876,5.04983411,5.00985423,4.969165354
31-May-1977,5.732477935,6.116330714,6.41620024,6.646261279,6.825718435,6.969476827,7.08757733,7.186463496,7.270222248,7.341465079,0.456085484,0.84751929,1.166893751,1.426879549,1.642907684,1.827192735,1.987991367,2.130555965,2.258165943,2.372879354,5.276392451,5.268811424,5.24930649,5.21938173,5.182810752,5.142284092,5.099585963,5.055907531,5.012056305,4.968585725
30-Jun-1977,5.609352704,5.974681997,6.263988012,6.488930275,6.666534506,6.810263485,6.929293859,7.029574522,7.114916721,7.187781973,0.437070539,0.812757973,1.120658529,1.372901447,1.583727624,1.764368227,1.92243404,2.062790086,2.188493586,2.301478627,5.172282166,5.161924023,5.143329483,5.116028828,5.082806881,5.045895258,5.006859819,4.966784436,4.926423136,4.886303345
29-Jul-1977,6.070808127,6.406491759,6.652475612,6.830207899,6.961711311,7.062706794,7.143170284,7.209123746,7.264118723,7.310226821,0.388350141,0.730364893,1.012105179,1.240758568,1.430004095,1.591374255,1.732692546,1.858821258,1.972660813,2.075908856,5.682457986,5.676126866,5.640370433,5.58944933,5.531707216,5.471332539,5.410477738,5.350302488,5.291457911,5.234317964
31-Aug-1977,6.202983622,6.453830883,6.644729658,6.786905953,6.895068582,6.980307039,7.049785188,7.107828296,7.15695211,7.198582406,0.341256915,0.642000635,0.89507699,1.105609543,1.283860393,1.438695253,1.576198254,1.700166352,1.812859908,1.915591577,5.861726708,5.811830248,5.749652667,5.68129641,5.61120819,5.541611786,5.473586934,5.407661944,5.344092201,5.28299083
30-Sep-1977,6.497706671,6.689926305,6.837556198,6.94815135,7.032864087,7.100224198,7.155698076,7.202502588,7.242420497,7.276380522,0.319625514,0.597586945,0.833800771,1.033386553,1.205038691,1.356197413,1.491945321,1.615425531,1.728477234,1.832138321,6.178081157,6.092339361,6.003755426,5.914764797,5.827825397,5.744026785,5.663752755,5.587077057,5.513943263,5.444242201
31-Oct-1977,6.820262375,7.035868749,7.168140625,7.251013088,7.305585468,7.344087018,7.373235091,7.396521852,7.415621334,7.431214601,0.327820138,0.59885719,0.819480631,1.001566122,1.156723442,1.293399174,1.416885016,1.530216408,1.635010192,1.732053039,6.492442237,6.437011558,6.348659994,6.249446966,6.148862026,6.050687844,5.956350076,5.866305444,5.780611142,5.699161562
30-Nov-1977,6.743019022,6.938959775,7.075738237,7.169960163,7.236950583,7.28710868,7.326670005,7.359097763,7.386178293,7.408737779,0.317062342,0.5914059,0.822252563,1.015283009,1.180156069,1.324973288,1.455152206,1.573952196,1.683204999,1.783879372,6.425956679,6.347553875,6.253485673,6.154677154,6.056794514,5.962135391,5.8715178,5.785145567,5.702973294,5.624858407
30-Dec-1977,6.871047569,7.099623914,7.264553438,7.381748299,7.467332971,7.532643976,7.584685742,7.627502043,7.66331136,7.693264418,0.37381807,0.689662332,0.951260526,1.168139255,1.352194421,1.512896708,1.656520841,1.786883475,1.906196448,2.015700854,6.4972295,6.409961582,6.313292912,6.213609044,6.115138551,6.019747267,5.928164901,5.840618568,5.757114911,5.677563564
31-Jan-1978,7.104335881,7.311615351,7.460337945,7.565416573,7.641813363,7.699985099,7.746337031,7.784514076,7.816466605,7.843160819,0.37993246,0.696046127,0.957446483,1.17503986,1.360708471,1.523653396,1.669906652,1.803112191,1.925367103,2.0378376,6.724403421,6.615569224,6.502891461,6.390376713,6.281104892,6.176331703,6.07643038,5.981401885,5.891099501,5.805323219
28-Feb-1978,7.143612162,7.40109158,7.5660685,7.673282952,7.74597985,7.798211686,7.837985636,7.869663078,7.89550268,7.916585778,0.406255008,0.734781422,0.997689703,1.21197177,1.39260097,1.550184552,1.691362364,1.820014679,1.938302343,2.047376628,6.737357154,6.666310158,6.568378797,6.461311182,6.35337888,6.248027134,6.146623273,6.049648399,5.957200337,5.86920915
31-Mar-1978,7.241050719,7.522844304,7.679984836,7.772745079,7.831479451,7.871793726,7.901697653,7.92521151,7.944244001,7.959591007,0.436790886,0.764272937,1.013478799,1.213807506,1.383291677,1.53258138,1.667711104,1.791968749,1.907063534,2.013824707,6.804259833,6.758571366,6.666506037,6.558937572,6.448187774,6.339212346,6.233986549,6.133242761,6.037180467,5.9457663
28-Apr-1978,7.392187227,7.692195576,7.825848254,7.892916381,7.931779462,7.958067728,7.978302209,7.995126729,8.009457579,8.021427769,0.502404695,0.82519294,1.049056718,1.226960565,1.381240726,1.521413343,1.651628634,1.773669524,1.888224287,1.99546829,6.889782532,6.867002636,6.776791536,6.665955817,6.550538735,6.436654385,6.326673574,6.221457205,6.121233292,6.025959479
31-May-1978,7.755680621,7.980216776,8.058783771,8.090299482,8.106852054,8.119147399,8.130508486,8.141613875,8.152189047,8.161642882,0.518981296,0.817024183,1.021172537,1.188798792,1.340058919,1.481769047,1.616105056,1.743600954,1.864201652,1.977654391,7.236699324,7.163192593,7.037611234,6.90150069,6.766793136,6.637378351,6.51440343,6.398012921,6.287987395,6.183988491
30-Jun-1978,8.151174488,8.308710452,8.351440164,8.362309243,8.366129532,8.370074238,8.375650529,8.382551765,8.389941273,8.396892127,0.511402109,0.804485721,1.010280184,1.183429145,1.342067382,1.491885502,1.634468517,1.770048977,1.89842378,2.019273463,7.63977238,7.504224731,7.34115998,7.178880098,7.02406215,6.878188736,6.741182011,6.612502788,6.491517493,6.377618664
31-Jul-1978,8.120662682,8.261649271,8.293136145,8.298004095,8.298798331,8.30132808,8.306361304,8.313192269,8.320765537,8.328032229,0.518501282,0.793595258,0.989149023,1.156596927,1.311901803,1.459624748,1.600769863,1.735267704,1.862756115,1.98283105,7.6021614,7.468054013,7.303987122,7.141407168,6.986896527,6.841703332,6.70559144,6.577924565,6.458009421,6.345201179
31-Aug-1978,8.202732895,8.239853545,8.231049262,8.215515435,8.203195537,8.195817016,8.192727484,8.192662763,8.194297461,8.196416551,0.391334747,0.634741825,0.8230806,0.989408371,1.144321338,1.291220452,1.431096552,1.564081859,1.6899911,1.808534393,7.811398148,7.60511172,7.407968662,7.226107064,7.058874199,6.904596563,6.761630932,6.628580903,6.504306361,6.387882158
29-Sep-1978,8.605131104,8.433100998,8.359377628,8.322014026,8.299461304,8.284465716,8.274201563,8.267109022,8.261978455,8.257730326,0.220582078,0.407025655,0.60697648,0.797994791,0.97455051,1.137573527,1.289027559,1.430426843,1.562672196,1.68621009,8.384549026,8.026075344,7.752401148,7.524019235,7.324910794,7.146892189,6.985174004,6.836682179,6.699306259,6.571520236
31-Oct-1978,9.425986901,9.189156437,9.008912764,8.890897808,8.816922997,8.771774055,8.745032518,8.729809651,8.721497551,8.716929088,0.412673841,0.577215867,0.721019176,0.872820031,1.032051764,1.193762408,1.353731677,1.50906129,1.657868154,1.798940207,9.013313059,8.61194057,8.287893587,8.018077777,7.784871232,7.578011647,7.391300841,7.220748361,7.063629397,6.917988881
30-Nov-1978,9.687922395,9.255624906,8.980147307,8.80874763,8.701280346,8.633191526,8.589696176,8.561665231,8.543235363,8.530479068,0.250555167,0.342774023,0.455244747,0.592989856,0.745526345,0.903880824,1.06214826,1.216679522,1.365228809,1.506392127,9.437367228,8.912850882,8.52490256,8.215757774,7.955754001,7.729310701,7.527547917,7.344985709,7.178006554,7.024086941
29-Dec-1978,10.24168886,9.775932236,9.434221137,9.20756983,9.0611023,8.966878325,8.906066228,8.86648203,8.840219376,8.822039281,0.337223749,0.42246988,0.500057217,0.61016888,0.747605466,0.900727525,1.060197428,1.219769945,1.375495685,1.524913935,9.904465113,9.353462355,8.93416392,8.597400951,8.313496834,8.066150801,7.8458688,7.646712085,7.464723691,7.297125346
31-Jan-1979,9.776427821,9.336957066,9.050538619,8.872151316,8.761131205,8.691699235,8.648140537,8.620735938,8.60327161,8.591618875,0.288568907,0.374844323,0.48115404,0.6158616,0.767974156,0.927542294,1.08790586,1.244934805,1.396102206,1.539848923,9.487858914,8.962112743,8.569384579,8.256289716,7.993157048,7.764156941,7.560234677,7.375801133,7.207169404,7.051769952
28-Feb-1979,9.883256047,9.494930879,9.248828676,9.096572785,9.001604575,8.941813108,8.903951672,8.879836756,8.864187347,8.853440047,0.30613161,0.438999233,0.58091007,0.739871734,0.908116108,1.078606434,1.246673207,1.409425679,1.565082108,1.712527289,9.577124437,9.055931646,8.667918606,8.356701051,8.093488467,7.863206674,7.657278465,7.470411076,7.299105238,7.140912758
30-Mar-1979,9.670133522,9.370080385,9.169236226,9.03815895,8.952400582,8.895858627,8.858262324,8.832939843,8.815397573,8.802489061,0.298614459,0.465890436,0.620476885,0.780543626,0.944622222,1.108777304,1.269830512,1.425597658,1.574618539,1.715908537,9.371519062,8.904189949,8.548759342,8.257615325,8.00777836,7.787081323,7.588431812,7.407342185,7.240779034,7.086580524
30-Apr-1979,9.798560865,9.507131323,9.313584321,9.188627328,9.107851613,9.055345656,9.021036793,8.998415065,8.983110456,8.972069637,0.329274007,0.512630591,0.679733828,0.849974267,1.022535468,1.193929288,1.361277738,1.522598824,1.67657215,1.822313588,9.469286859,8.994500732,8.633850494,8.338653062,8.085316145,7.861416368,7.659759054,7.475816241,7.306538306,7.14975605
31-May-1979,9.535367649,9.175087776,8.995204245,8.89526187,8.834296794,8.794740434,8.768122694,8.749703013,8.736423873,8.726098846,0.184944961,0.344132926,0.534027539,0.728437985,0.916430896,1.095086431,1.264025509,1.423426393,1.573457757,1.714181293,9.350422688,8.83095485,8.461176706,8.166823885,7.917865898,7.699654003,7.504097184,7.32627662,7.162966117,7.011917554
29-Jun-1979,8.942421145,8.666933359,8.582082158,8.549570811,8.530512996,8.515202411,8.501708781,8.489693673,8.478855316,8.468684381,0.07801641,0.267667394,0.505538692,0.731921745,0.934139382,1.114478028,1.27751985,1.426885855,1.564887297,1.692850788,8.864404735,8.399265965,8.076543465,7.817649067,7.596373614,7.400724383,7.22418893,7.062807818,6.913968019,6.775833594
31-Jul-1979,9.39104042,8.999643725,8.859827004,8.799541485,8.764766188,8.739523572,8.719162245,8.702068288,8.687286264,8.673941001,0.05831258,0.215728786,0.449534384,0.682427552,0.894244849,1.08464995,1.257378583,1.415819744,1.562256871,1.698051496,9.33272784,8.783914939,8.410292619,8.117113932,7.870521339,7.654873622,7.461783662,7.286248544,7.125029393,6.975889505
